State_Name,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Code,Item
Hawaii,433,439,256,310,413,327,306,274,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Idaho,320,225,213,271,368,335,326,298,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Illinois,403,369,308,226,240,258,224,275,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Indiana,525,450,493,505,627,553,536,529,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Iowa,227,254,239,217,235,282,288,278,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Kansas,452,385,279,286,449,476,517,584,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Kentucky,436,440,374,197,342,339,440,473,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Louisiana,583,584,678,416,513,398,400,425,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Maine,248,176,224,195,228,301,220,276,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Maryland,518,652,522,433,479,446,542,449,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Massachusetts,329,301,301,330,425,462,508,485,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Michigan,146,259,299,324,319,316,366,372,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Minnesota,436,466,430,401,386,318,333,409,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Mississippi,331,280,274,255,282,326,341,322,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Missouri,666,648,646,686,694,680,521,535,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Montana,326,287,334,287,403,357,353,352,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Nebraska,592,553,556,485,604,569,566,482,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Nevada,274,299,253,254,411,413,421,425,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
New Hampshire,258,252,256,208,299,392,329,352,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
New Jersey,654,585,491,681,556,436,442,468,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
New Mexico,195,236,236,242,319,283,268,242,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
New York,719,548,535,545,602,554,609,588,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
North Carolina,392,373,349,298,381,389,330,305,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
North Dakota,491,275,339,349,519,602,426,437,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Ohio,536,594,574,635,525,465,456,445,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Oklahoma,362,375,373,378,442,495,490,588,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Oregon,311,342,230,369,398,405,393,449,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Pennsylvania,536,609,698,706,598,502,586,507,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Rhode Island,299,284,322,339,309,440,410,353,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
South Carolina,281,386,364,362,337,362,358,354,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
South Dakota,293,263,236,259,267,272,239,263,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Tennessee,258,253,290,280,302,302,248,270,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Texas,333,374,337,329,327,329,323,297,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Utah,493,505,519,426,459,411,396,431,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Vermont,541,516,579,544,598,665,555,556,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Virginia,297,317,285,388,572,623,561,632,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Washington,347,340,305,301,279,279,295,278,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
West Virginia,573,545,432,358,414,389,345,431,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Wisconsin,274,295,317,402,429,433,416,458,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Wyoming,291,274,269,286,271,347,240,277,7,Medicaid/Prescription Drugs and Other Non-durable Medical Products ($)
Alabama,43,42,44,42,42,44,44,46,8,Medicaid/Durable Medical Products ($)
Alaska,213,228,241,235,242,223,176,153,8,Medicaid/Durable Medical Products ($)
Arizona,155,168,135,136,161,158,155,161,8,Medicaid/Durable Medical Products ($)
Arkansas,105,71,71,73,61,56,60,61,8,Medicaid/Durable Medical Products ($)
California,54,61,60,67,59,76,83,85,8,Medicaid/Durable Medical Products ($)
Colorado,159,149,148,157,138,138,130,131,8,Medicaid/Durable Medical Products ($)
Connecticut,65,70,72,66,60,62,59,58,8,Medicaid/Durable Medical Products ($)
Delaware,26,27,28,30,29,29,29,30,8,Medicaid/Durable Medical Products ($)
District of Columbia,101,93,92,88,82,82,81,80,8,Medicaid/Durable Medical Products ($)
Florida,95,91,93,104,130,139,150,154,8,Medicaid/Durable Medical Products ($)
Georgia,46,48,43,44,44,41,41,42,8,Medicaid/Durable Medical Products ($)
Hawaii,30,30,31,34,36,34,32,32,8,Medicaid/Durable Medical Products ($)
Idaho,93,86,86,86,98,101,98,97,8,Medicaid/Durable Medical Products ($)
Illinois,105,108,108,116,95,102,104,108,8,Medicaid/Durable Medical Products ($)
Indiana,125,120,112,128,122,120,110,108,8,Medicaid/Durable Medical Products ($)
Iowa,87,123,169,154,156,152,149,152,8,Medicaid/Durable Medical Products ($)
Kansas,54,52,52,78,95,100,99,107,8,Medicaid/Durable Medical Products ($)
Kentucky,140,144,147,152,155,152,148,148,8,Medicaid/Durable Medical Products ($)
Louisiana,97,100,99,104,104,99,93,89,8,Medicaid/Durable Medical Products ($)
Maine,65,68,74,76,83,97,101,106,8,Medicaid/Durable Medical Products ($)
Maryland,145,145,169,172,180,176,185,178,8,Medicaid/Durable Medical Products ($)
Massachusetts,153,148,135,142,112,113,114,119,8,Medicaid/Durable Medical Products ($)
Michigan,25,26,27,28,27,27,27,30,8,Medicaid/Durable Medical Products ($)
Minnesota,243,230,212,223,210,188,190,202,8,Medicaid/Durable Medical Products ($)
Mississippi,20,23,22,33,35,36,37,39,8,Medicaid/Durable Medical Products ($)
Missouri,110,113,126,132,136,119,113,115,8,Medicaid/Durable Medical Products ($)
Montana,307,306,320,313,337,320,206,184,8,Medicaid/Durable Medical Products ($)
Nebraska,200,186,163,172,168,175,174,174,8,Medicaid/Durable Medical Products ($)
Nevada,113,116,130,129,124,126,120,122,8,Medicaid/Durable Medical Products ($)
New Hampshire,176,166,170,167,159,132,124,128,8,Medicaid/Durable Medical Products ($)
New Jersey,74,63,62,65,48,51,51,52,8,Medicaid/Durable Medical Products ($)
New Mexico,103,75,77,78,85,83,77,74,8,Medicaid/Durable Medical Products ($)
New York,81,87,89,92,112,114,120,117,8,Medicaid/Durable Medical Products ($)
North Carolina,190,189,189,175,248,286,279,276,8,Medicaid/Durable Medical Products ($)
North Dakota,35,40,41,41,36,36,34,35,8,Medicaid/Durable Medical Products ($)
Ohio,90,86,89,94,91,87,88,90,8,Medicaid/Durable Medical Products ($)
Oklahoma,135,107,120,119,124,124,135,137,8,Medicaid/Durable Medical Products ($)
Oregon,97,93,95,105,108,110,112,118,8,Medicaid/Durable Medical Products ($)
Pennsylvania,78,77,83,90,93,88,90,83,8,Medicaid/Durable Medical Products ($)
Rhode Island,58,64,70,71,71,66,64,61,8,Medicaid/Durable Medical Products ($)
South Carolina,132,87,77,73,81,81,79,79,8,Medicaid/Durable Medical Products ($)
South Dakota,136,134,138,144,144,144,146,159,8,Medicaid/Durable Medical Products ($)
Tennessee,26,28,29,30,28,26,25,27,8,Medicaid/Durable Medical Products ($)
Texas,106,108,111,117,124,131,131,134,8,Medicaid/Durable Medical Products ($)
Utah,112,111,114,122,112,108,111,119,8,Medicaid/Durable Medical Products ($)
Vermont,69,69,74,83,82,79,76,79,8,Medicaid/Durable Medical Products ($)
Virginia,151,89,83,89,91,86,84,83,8,Medicaid/Durable Medical Products ($)
Washington,103,104,108,109,101,98,95,97,8,Medicaid/Durable Medical Products ($)
West Virginia,74,86,93,97,74,69,67,70,8,Medicaid/Durable Medical Products ($)
Wisconsin,48,56,58,60,70,71,72,74,8,Medicaid/Durable Medical Products ($)
Wyoming,137,142,160,166,156,166,178,189,8,Medicaid/Durable Medical Products ($)
Alabama,946,923,906,864,849,836,822,811,9,Medicaid/Nursing Home Care ($)
Alaska,846,278,296,195,343,315,193,227,9,Medicaid/Nursing Home Care ($)
Arizona,286,631,479,484,469,451,376,368,9,Medicaid/Nursing Home Care ($)
Arkansas,891,946,977,938,709,591,656,633,9,Medicaid/Nursing Home Care ($)
California,457,456,440,432,352,376,406,403,9,Medicaid/Nursing Home Care ($)
Colorado,936,859,918,911,677,597,579,570,9,Medicaid/Nursing Home Care ($)
Connecticut,1991,1750,1709,1605,1320,1232,1169,1081,9,Medicaid/Nursing Home Care ($)
Delaware,940,798,784,730,732,746,857,925,9,Medicaid/Nursing Home Care ($)
District of Columbia,954,983,770,798,753,640,653,631,9,Medicaid/Nursing Home Care ($)
Florida,948,888,828,770,740,759,804,838,9,Medicaid/Nursing Home Care ($)
Georgia,769,642,700,678,626,593,586,603,9,Medicaid/Nursing Home Care ($)
Hawaii,1113,945,963,882,832,785,813,851,9,Medicaid/Nursing Home Care ($)
Idaho,561,663,943,857,665,839,656,667,9,Medicaid/Nursing Home Care ($)
Illinois,640,491,639,587,448,446,453,466,9,Medicaid/Nursing Home Care ($)
Indiana,1110,1234,1340,1567,1775,1549,1599,1585,9,Medicaid/Nursing Home Care ($)
Iowa,725,702,724,693,639,590,590,511,9,Medicaid/Nursing Home Care ($)
Kansas,746,904,810,675,865,917,945,1030,9,Medicaid/Nursing Home Care ($)
Kentucky,949,956,955,937,738,662,630,620,9,Medicaid/Nursing Home Care ($)
Louisiana,697,665,655,656,698,643,600,564,9,Medicaid/Nursing Home Care ($)
Maine,546,519,550,630,629,717,815,793,9,Medicaid/Nursing Home Care ($)
Maryland,1233,1162,1162,1116,968,969,927,874,9,Medicaid/Nursing Home Care ($)
Massachusetts,1558,1331,1198,1261,1018,955,891,886,9,Medicaid/Nursing Home Care ($)
Michigan,869,830,884,878,794,680,661,727,9,Medicaid/Nursing Home Care ($)
Minnesota,895,781,753,787,681,583,630,632,9,Medicaid/Nursing Home Care ($)
Mississippi,875,861,804,840,720,663,649,664,9,Medicaid/Nursing Home Care ($)
Missouri,862,825,894,926,1015,870,822,819,9,Medicaid/Nursing Home Care ($)
Montana,849,738,764,735,750,649,422,370,9,Medicaid/Nursing Home Care ($)
Nebraska,1057,1055,1052,1038,1026,1030,964,1067,9,Medicaid/Nursing Home Care ($)
Nevada,610,567,578,564,449,399,379,417,9,Medicaid/Nursing Home Care ($)
New Hampshire,1889,1829,1865,1814,2047,1543,1369,1401,9,Medicaid/Nursing Home Care ($)
New Jersey,2023,1926,1688,1714,1162,1015,985,947,9,Medicaid/Nursing Home Care ($)
New Mexico,302,291,286,286,246,245,219,243,9,Medicaid/Nursing Home Care ($)
New York,1293,1472,1292,1211,1163,1070,1125,1091,9,Medicaid/Nursing Home Care ($)
North Carolina,725,708,681,668,656,618,628,572,9,Medicaid/Nursing Home Care ($)
North Dakota,1515,1660,1585,1673,1394,1300,1289,1287,9,Medicaid/Nursing Home Care ($)
Ohio,1296,1191,1062,1024,843,791,735,734,9,Medicaid/Nursing Home Care ($)
Oklahoma,611,587,573,633,641,625,630,590,9,Medicaid/Nursing Home Care ($)
Oregon,565,512,463,493,349,321,345,353,9,Medicaid/Nursing Home Care ($)
Pennsylvania,1630,1615,1582,1612,1745,1360,1159,1245,9,Medicaid/Nursing Home Care ($)
Rhode Island,1717,1727,1948,1945,1586,1442,1352,1252,9,Medicaid/Nursing Home Care ($)
South Carolina,651,587,575,527,579,527,534,517,9,Medicaid/Nursing Home Care ($)
South Dakota,809,777,719,705,654,663,639,715,9,Medicaid/Nursing Home Care ($)
Tennessee,648,645,662,670,670,648,569,618,9,Medicaid/Nursing Home Care ($)
Texas,559,527,535,534,555,534,501,541,9,Medicaid/Nursing Home Care ($)
Utah,552,540,547,530,553,546,637,798,9,Medicaid/Nursing Home Care ($)
Vermont,520,506,519,507,506,456,457,496,9,Medicaid/Nursing Home Care ($)
Virginia,888,868,830,849,824,754,743,666,9,Medicaid/Nursing Home Care ($)
Washington,478,463,468,457,361,311,294,294,9,Medicaid/Nursing Home Care ($)
West Virginia,1058,1121,1152,1134,861,843,827,845,9,Medicaid/Nursing Home Care ($)
Wisconsin,733,698,698,891,882,861,769,792,9,Medicaid/Nursing Home Care ($)
Wyoming,702,792,999,942,901,997,1148,1157,9,Medicaid/Nursing Home Care ($)
Alabama,689,767,699,670,670,698,686,674,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Alaska,2449,2499,2738,2963,2755,2647,2222,1916,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Arizona,1156,652,544,551,727,760,718,829,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Arkansas,1498,1593,1681,1804,1560,1307,1445,1421,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
California,680,757,1181,1358,1147,1301,1543,1607,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Colorado,1230,1190,1326,1270,825,757,763,707,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Connecticut,2369,1976,2213,2158,1877,2206,2101,2127,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Delaware,1234,1266,1243,1246,1182,1041,1042,1281,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
District of Columbia,2001,1936,1620,1592,1382,1569,1800,1877,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Florida,778,686,629,624,596,578,640,741,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Georgia,661,665,810,868,788,765,757,805,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Hawaii,465,430,418,419,348,335,308,307,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Idaho,2766,1246,1528,1758,1933,2002,1945,1957,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Illinois,1117,995,1027,1201,943,998,871,854,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Indiana,1045,1034,937,1003,1049,1155,918,935,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Iowa,2176,2048,1995,2130,1833,1761,1200,761,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Kansas,2130,2085,1974,1965,1596,1557,1481,1628,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Kentucky,1298,1220,1240,1278,1190,1046,955,930,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Louisiana,1127,966,985,972,891,801,747,719,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Maine,2360,2157,2072,2174,2374,2481,2740,2951,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Maryland,1693,1474,1454,1510,1326,1574,1559,1610,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Massachusetts,2462,2024,1948,1969,1600,1937,2004,1834,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Michigan,459,473,624,680,465,479,436,431,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Minnesota,2573,2187,2139,2229,2073,2015,2141,2522,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Mississippi,1318,1346,1379,1309,1375,1209,1192,1239,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Missouri,1229,1278,1393,1488,1503,1439,1479,1437,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Montana,2289,2181,2391,2364,2602,2736,1785,1684,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Nebraska,2019,1819,1889,1869,1835,2068,2169,1908,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Nevada,826,687,637,629,566,707,680,852,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
New Hampshire,2207,2159,2831,3388,2720,2299,2253,2424,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
New Jersey,2041,2178,1920,1679,1473,1238,1315,1248,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
New Mexico,923,776,760,789,653,621,592,607,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
New York,2350,2429,2176,2052,2107,2218,2548,3012,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
North Carolina,1560,1424,1201,746,796,705,600,627,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
North Dakota,3520,3777,3912,4143,3848,3675,3523,3402,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Ohio,1446,1346,1373,1436,1530,1584,1678,1711,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Oklahoma,1066,1010,945,958,983,1034,1094,1060,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Oregon,2486,2270,2091,2702,2090,1866,1981,2139,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Pennsylvania,1649,1664,1718,1724,1949,1764,1772,2091,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Rhode Island,3194,3089,3187,3213,2446,2258,1749,1658,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
South Carolina,948,866,837,723,800,841,863,809,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
South Dakota,1593,1540,1593,1635,1656,1664,1677,1853,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Tennessee,766,761,779,817,777,703,647,720,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Texas,982,975,979,1165,1278,1514,1629,1655,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Utah,1095,1106,1052,1168,1066,1185,1344,1423,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Vermont,2312,2295,2464,2755,2720,2631,2531,2640,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Virginia,2221,2422,2374,2441,2446,2437,2496,2462,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Washington,1229,1104,1262,1459,949,1053,1231,1363,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
West Virginia,1542,1624,1875,1847,1352,1159,968,1028,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Wisconsin,784,962,954,973,1086,975,902,983,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
Wyoming,2041,2124,2066,2083,1903,1957,2113,2269,10,"Medicaid/Other Health, Residential, and Personal Care ($)"
