State_Name,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Code,Item
Georgia,1316,1360,1385,1476,1600,1690,1729,1760,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Hawaii,1138,1128,1136,1148,1280,1299,1328,1354,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Idaho,1043,1075,1120,1139,1251,1349,1371,1341,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Illinois,1198,1226,1217,1239,1423,1496,1525,1558,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Indiana,1304,1394,1433,1526,1642,1685,1741,1784,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Iowa,1202,1242,1241,1274,1362,1398,1398,1414,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Kansas,1270,1305,1305,1332,1436,1450,1436,1454,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Kentucky,1375,1465,1515,1617,1734,1776,1809,1848,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Louisiana,1513,1562,1583,1627,1742,1860,1884,1883,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Maine,1284,1316,1301,1341,1449,1529,1545,1583,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Maryland,1036,1074,1080,1106,1309,1435,1433,1459,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Massachusetts,1235,1262,1263,1290,1461,1583,1631,1686,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Michigan,1195,1278,1341,1466,1582,1705,1720,1734,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Minnesota,1185,1194,1184,1201,1288,1354,1328,1329,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Mississippi,1451,1473,1456,1481,1572,1643,1685,1726,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Missouri,1359,1414,1434,1493,1660,1692,1702,1742,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Montana,1003,1030,1019,1042,1129,1185,1189,1230,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Nebraska,1261,1294,1281,1302,1399,1435,1427,1454,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Nevada,970,984,1003,1040,1162,1287,1339,1352,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
New Hampshire,1003,1039,1030,1053,1133,1216,1257,1275,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
New Jersey,1431,1536,1592,1709,1844,1909,1921,1915,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
New Mexico,1012,1050,1057,1087,1174,1267,1322,1330,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
New York,1503,1595,1666,1768,1939,2075,2100,2112,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
North Carolina,1399,1464,1480,1535,1643,1718,1739,1765,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
North Dakota,1205,1222,1195,1195,1265,1287,1311,1306,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Ohio,1255,1360,1426,1545,1659,1723,1717,1746,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Oklahoma,1288,1329,1328,1363,1474,1524,1537,1573,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Oregon,1051,1073,1086,1111,1221,1325,1345,1339,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Pennsylvania,1368,1436,1465,1536,1674,1784,1791,1799,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Rhode Island,1289,1308,1298,1370,1521,1568,1530,1465,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
South Carolina,1232,1262,1277,1338,1573,1648,1659,1699,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
South Dakota,1130,1156,1139,1150,1227,1249,1233,1244,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Tennessee,1455,1474,1470,1518,1649,1759,1789,1836,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Texas,1269,1342,1378,1459,1599,1662,1688,1724,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Utah,1047,1087,1104,1134,1242,1330,1353,1353,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Vermont,1222,1233,1201,1214,1351,1454,1438,1455,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Virginia,1106,1146,1148,1178,1276,1338,1353,1365,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Washington,985,1006,997,1015,1116,1203,1219,1234,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
West Virginia,1399,1449,1460,1509,1628,1683,1713,1705,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Wisconsin,1119,1184,1217,1275,1405,1456,1468,1495,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Wyoming,994,1023,1007,1022,1137,1164,1153,1163,7,Medicare/Prescription Drugs and Other Non-durable Medical Products ($)
Alabama,194,188,198,186,179,182,170,177,8,Medicare/Durable Medical Products ($)
Alaska,81,81,85,78,68,67,57,51,8,Medicare/Durable Medical Products ($)
Arizona,161,177,170,160,154,153,150,166,8,Medicare/Durable Medical Products ($)
Arkansas,203,199,208,189,174,183,167,167,8,Medicare/Durable Medical Products ($)
California,145,137,141,133,132,130,121,130,8,Medicare/Durable Medical Products ($)
Colorado,237,231,237,228,219,215,183,181,8,Medicare/Durable Medical Products ($)
Connecticut,116,121,125,118,116,114,110,105,8,Medicare/Durable Medical Products ($)
Delaware,114,115,124,119,113,117,106,102,8,Medicare/Durable Medical Products ($)
District of Columbia,108,107,110,103,98,101,95,115,8,Medicare/Durable Medical Products ($)
Florida,165,162,169,159,162,156,155,160,8,Medicare/Durable Medical Products ($)
Georgia,195,197,207,199,199,181,171,178,8,Medicare/Durable Medical Products ($)
Hawaii,93,86,82,75,74,71,68,94,8,Medicare/Durable Medical Products ($)
Idaho,171,182,188,174,165,165,152,142,8,Medicare/Durable Medical Products ($)
Illinois,131,125,130,119,121,128,119,118,8,Medicare/Durable Medical Products ($)
Indiana,173,163,167,157,148,148,142,145,8,Medicare/Durable Medical Products ($)
Iowa,136,132,135,126,115,115,107,103,8,Medicare/Durable Medical Products ($)
Kansas,161,156,155,135,124,132,122,114,8,Medicare/Durable Medical Products ($)
Kentucky,199,188,194,180,170,176,167,170,8,Medicare/Durable Medical Products ($)
Louisiana,196,190,192,181,163,178,160,168,8,Medicare/Durable Medical Products ($)
Maine,124,122,125,118,111,116,108,102,8,Medicare/Durable Medical Products ($)
Maryland,115,112,115,104,96,98,89,85,8,Medicare/Durable Medical Products ($)
Massachusetts,111,109,116,111,109,109,103,104,8,Medicare/Durable Medical Products ($)
Michigan,162,163,160,142,131,137,126,135,8,Medicare/Durable Medical Products ($)
Minnesota,121,126,134,128,120,119,107,112,8,Medicare/Durable Medical Products ($)
Mississippi,216,207,207,189,175,187,170,168,8,Medicare/Durable Medical Products ($)
Missouri,181,177,190,168,158,165,157,161,8,Medicare/Durable Medical Products ($)
Montana,166,156,155,141,129,137,113,108,8,Medicare/Durable Medical Products ($)
Nebraska,157,152,155,143,127,130,119,112,8,Medicare/Durable Medical Products ($)
Nevada,223,223,225,157,186,179,182,184,8,Medicare/Durable Medical Products ($)
New Hampshire,110,109,107,98,88,88,79,72,8,Medicare/Durable Medical Products ($)
New Jersey,109,108,113,109,103,101,98,106,8,Medicare/Durable Medical Products ($)
New Mexico,210,210,211,191,175,180,173,175,8,Medicare/Durable Medical Products ($)
New York,131,126,137,132,130,122,124,130,8,Medicare/Durable Medical Products ($)
North Carolina,190,180,183,176,175,174,158,159,8,Medicare/Durable Medical Products ($)
North Dakota,113,111,110,98,87,91,80,69,8,Medicare/Durable Medical Products ($)
Ohio,159,155,172,163,155,154,136,142,8,Medicare/Durable Medical Products ($)
Oklahoma,205,193,190,173,166,165,150,149,8,Medicare/Durable Medical Products ($)
Oregon,176,179,171,168,158,156,142,145,8,Medicare/Durable Medical Products ($)
Pennsylvania,163,166,165,159,160,156,132,137,8,Medicare/Durable Medical Products ($)
Rhode Island,101,110,120,114,107,93,94,109,8,Medicare/Durable Medical Products ($)
South Carolina,205,201,211,198,178,173,163,181,8,Medicare/Durable Medical Products ($)
South Dakota,139,134,130,112,101,103,90,80,8,Medicare/Durable Medical Products ($)
Tennessee,207,204,220,209,196,189,186,188,8,Medicare/Durable Medical Products ($)
Texas,197,190,191,172,165,166,155,171,8,Medicare/Durable Medical Products ($)
Utah,231,231,232,220,208,208,198,193,8,Medicare/Durable Medical Products ($)
Vermont,102,99,107,102,91,89,80,70,8,Medicare/Durable Medical Products ($)
Virginia,150,141,146,138,127,128,118,115,8,Medicare/Durable Medical Products ($)
Washington,135,130,131,124,117,114,105,113,8,Medicare/Durable Medical Products ($)
West Virginia,179,176,189,178,171,171,160,155,8,Medicare/Durable Medical Products ($)
Wisconsin,124,126,132,126,128,130,123,124,8,Medicare/Durable Medical Products ($)
Wyoming,236,231,223,190,168,169,146,119,8,Medicare/Durable Medical Products ($)
Alabama,532,562,502,479,475,494,472,474,9,Medicare/Nursing Home Care ($)
Alaska,88,87,76,73,99,115,154,164,9,Medicare/Nursing Home Care ($)
Arizona,404,437,426,443,420,428,416,409,9,Medicare/Nursing Home Care ($)
Arkansas,471,520,461,476,495,508,518,511,9,Medicare/Nursing Home Care ($)
California,698,761,716,733,700,708,695,709,9,Medicare/Nursing Home Care ($)
Colorado,562,590,530,520,513,518,519,524,9,Medicare/Nursing Home Care ($)
Connecticut,1147,1152,1029,1048,1049,1032,967,944,9,Medicare/Nursing Home Care ($)
Delaware,827,902,823,825,780,723,693,692,9,Medicare/Nursing Home Care ($)
District of Columbia,846,916,842,854,856,879,870,821,9,Medicare/Nursing Home Care ($)
Florida,812,871,774,749,732,731,701,668,9,Medicare/Nursing Home Care ($)
Georgia,485,516,458,453,451,469,489,456,9,Medicare/Nursing Home Care ($)
Hawaii,298,378,368,378,406,407,417,437,9,Medicare/Nursing Home Care ($)
Idaho,410,422,366,343,364,371,368,363,9,Medicare/Nursing Home Care ($)
Illinois,902,1020,924,924,899,891,867,826,9,Medicare/Nursing Home Care ($)
Indiana,952,1022,918,919,922,922,888,863,9,Medicare/Nursing Home Care ($)
Iowa,367,391,358,381,424,489,533,528,9,Medicare/Nursing Home Care ($)
Kansas,469,509,456,460,512,570,612,604,9,Medicare/Nursing Home Care ($)
Kentucky,640,688,623,616,617,633,644,636,9,Medicare/Nursing Home Care ($)
Louisiana,574,628,535,526,532,568,564,562,9,Medicare/Nursing Home Care ($)
Maine,539,547,466,446,463,475,477,458,9,Medicare/Nursing Home Care ($)
Maryland,860,939,836,831,823,841,803,765,9,Medicare/Nursing Home Care ($)
Massachusetts,1098,1161,1004,953,941,922,837,785,9,Medicare/Nursing Home Care ($)
Michigan,702,784,711,675,696,692,646,617,9,Medicare/Nursing Home Care ($)
Minnesota,628,664,616,607,614,628,640,665,9,Medicare/Nursing Home Care ($)
Mississippi,515,532,458,458,497,566,599,588,9,Medicare/Nursing Home Care ($)
Missouri,622,665,601,580,605,611,589,577,9,Medicare/Nursing Home Care ($)
Montana,275,244,243,236,290,345,375,373,9,Medicare/Nursing Home Care ($)
Nebraska,551,592,534,542,580,665,691,707,9,Medicare/Nursing Home Care ($)
Nevada,598,655,570,510,541,513,575,594,9,Medicare/Nursing Home Care ($)
New Hampshire,720,767,650,628,644,668,652,639,9,Medicare/Nursing Home Care ($)
New Jersey,1096,1191,1064,1062,1088,1099,1041,999,9,Medicare/Nursing Home Care ($)
New Mexico,406,422,374,395,389,401,365,374,9,Medicare/Nursing Home Care ($)
New York,714,797,764,764,777,826,822,847,9,Medicare/Nursing Home Care ($)
North Carolina,612,658,595,613,604,603,598,569,9,Medicare/Nursing Home Care ($)
North Dakota,255,276,260,242,276,337,409,431,9,Medicare/Nursing Home Care ($)
Ohio,882,928,859,814,792,755,745,724,9,Medicare/Nursing Home Care ($)
Oklahoma,413,454,420,431,448,490,501,535,9,Medicare/Nursing Home Care ($)
Oregon,394,399,385,395,401,414,411,418,9,Medicare/Nursing Home Care ($)
Pennsylvania,758,842,764,748,743,739,670,680,9,Medicare/Nursing Home Care ($)
Rhode Island,911,971,883,854,840,852,787,736,9,Medicare/Nursing Home Care ($)
South Carolina,549,583,537,524,516,506,495,491,9,Medicare/Nursing Home Care ($)
South Dakota,379,415,357,350,392,467,494,518,9,Medicare/Nursing Home Care ($)
Tennessee,665,721,650,627,635,656,643,623,9,Medicare/Nursing Home Care ($)
Texas,668,727,673,674,670,683,667,670,9,Medicare/Nursing Home Care ($)
Utah,538,579,546,521,541,551,535,531,9,Medicare/Nursing Home Care ($)
Vermont,496,537,490,489,504,538,547,551,9,Medicare/Nursing Home Care ($)
Virginia,632,678,617,628,599,590,571,557,9,Medicare/Nursing Home Care ($)
Washington,582,611,563,564,569,576,564,554,9,Medicare/Nursing Home Care ($)
West Virginia,493,503,482,456,462,492,507,496,9,Medicare/Nursing Home Care ($)
Wisconsin,658,679,621,622,614,633,612,602,9,Medicare/Nursing Home Care ($)
Wyoming,359,395,376,336,375,423,479,486,9,Medicare/Nursing Home Care ($)
Alabama,110,114,115,112,112,113,108,99,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Alaska,199,207,201,199,196,213,216,210,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Arizona,76,76,73,68,66,69,66,66,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Arkansas,105,109,107,101,103,105,103,104,10,"Medicare/Other Health, Residential, and Personal Care ($)"
California,91,93,95,94,86,79,69,67,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Colorado,54,55,55,54,55,55,54,54,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Connecticut,148,146,134,134,133,131,123,119,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Delaware,137,135,131,134,136,125,101,99,10,"Medicare/Other Health, Residential, and Personal Care ($)"
District of Columbia,101,102,98,112,114,113,113,108,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Florida,78,77,75,75,73,70,66,65,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Georgia,109,125,138,137,138,137,132,135,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Hawaii,59,50,47,38,33,42,48,42,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Idaho,55,59,55,56,56,57,57,59,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Illinois,115,117,117,114,111,104,101,97,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Indiana,112,114,112,106,104,99,90,87,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Iowa,54,60,63,62,66,71,68,71,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Kansas,88,88,86,87,86,88,84,87,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Kentucky,158,159,154,141,143,137,130,128,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Louisiana,106,108,107,103,101,96,89,89,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Maine,115,120,116,115,114,113,103,99,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Maryland,85,89,88,92,94,96,94,97,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Massachusetts,160,161,156,157,154,153,145,141,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Michigan,102,99,99,98,95,91,85,82,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Minnesota,41,43,44,45,46,45,45,47,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Mississippi,99,101,102,106,107,109,111,120,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Missouri,93,94,96,91,91,90,83,79,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Montana,54,56,60,64,68,68,68,67,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Nebraska,68,73,73,72,74,79,78,78,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Nevada,70,70,71,74,77,74,73,73,10,"Medicare/Other Health, Residential, and Personal Care ($)"
New Hampshire,113,118,114,110,112,111,107,105,10,"Medicare/Other Health, Residential, and Personal Care ($)"
New Jersey,146,158,158,161,165,92,87,85,10,"Medicare/Other Health, Residential, and Personal Care ($)"
New Mexico,92,97,101,105,106,107,103,99,10,"Medicare/Other Health, Residential, and Personal Care ($)"
New York,86,86,84,82,80,78,73,70,10,"Medicare/Other Health, Residential, and Personal Care ($)"
North Carolina,115,116,116,114,105,103,96,95,10,"Medicare/Other Health, Residential, and Personal Care ($)"
North Dakota,63,71,79,78,81,85,81,83,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Ohio,115,113,112,108,107,96,97,93,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Oklahoma,103,107,103,104,106,108,107,112,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Oregon,54,56,60,60,59,60,61,62,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Pennsylvania,105,105,100,96,89,73,69,69,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Rhode Island,133,138,139,137,135,129,117,99,10,"Medicare/Other Health, Residential, and Personal Care ($)"
South Carolina,167,172,177,174,167,144,136,130,10,"Medicare/Other Health, Residential, and Personal Care ($)"
South Dakota,67,74,78,78,84,88,87,94,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Tennessee,136,137,134,123,117,116,110,107,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Texas,135,121,106,101,103,100,97,98,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Utah,37,37,39,38,40,40,37,38,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Vermont,123,123,124,122,119,119,110,110,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Virginia,110,121,127,126,122,118,103,100,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Washington,74,73,72,71,72,73,72,70,10,"Medicare/Other Health, Residential, and Personal Care ($)"
West Virginia,163,174,176,166,165,168,157,154,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Wisconsin,67,68,67,67,66,65,62,61,10,"Medicare/Other Health, Residential, and Personal Care ($)"
Wyoming,53,60,72,89,99,105,95,106,10,"Medicare/Other Health, Residential, and Personal Care ($)"
